Plant ID,Plant name (English),Owner,Country/Area,Region,Coordinates,Plant age (years),Parent,SOE Status,Subnational unit (province/state),Municipality,Coordinate accuracy,Main production equipment,GEM wiki page,Latitude,Longitude,start_year,workforce,sinter_ttpa,coking_ttpa,pelletizing_ttpa,ferronickel_ttpa,route,capacity_operating_ttpa,capacity_pipeline_ttpa,capacity_idle_ttpa,capacity_closed_ttpa,iron_capacity_operating_ttpa,capacity_operating_bof_ttpa,capacity_operating_eaf_ttpa,plant_status,capacity_statuses
P100000120354,Wulanhot Steel Co Ltd,Wulanhot Iron & Steel Co Ltd,China,Asia Pacific,"46.0556850, 122.0632820",26.64,Jingye Group Co Ltd [100.0%],N/A,Inner Mongolia,Xing'an,exact,BF; BOF,https://www.gem.wiki/Wulanhot_Steel_Co_Ltd,46.055685,122.063282,1999.0,2216.0,,,,,BF-BOF (coal-based),1350.0,0.0,0.0,0.0,1130.0,1350.0,0.0,operating,operating; retired
P100000120204,Wuxi Xinsanzhou Steel Co Ltd,Wuxi Xinsanzhou Special Steel Co Ltd,China,Asia Pacific,"31.6810050, 120.2517850",39.84,Wuxi Xinsanzhou Special Steel Co Ltd [100.0%],N/A,Jiangsu,unknown,exact,BF; BOF,https://www.gem.wiki/Wuxi_Xinsanzhou_Steel_Co_Ltd,31.681005,120.251785,1986.0,1103.0,,,,,BF-BOF (coal-based),0.0,0.0,0.0,1100.0,,,,retired,retired
P100000120161,Wuyang Iron and Steel Co Ltd,Wuyang Iron and Steel Co Ltd,China,Asia Pacific,"33.2875360, 113.4743280",56.0,HBIS Group Co Ltd [53.1%]; China Baowu Steel Group Co Ltd [27.7%]; China Huarong Asset Management Co Ltd [8.3%]; HBIS Co Ltd [8.1%]; unknown [2.8%],Partial,Henan,Anyang,exact,BF; BOF; EAF,https://www.gem.wiki/Wuyang_Iron_and_Steel_Co_Ltd,33.287536,113.474328,1970.0,8582.0,,,,,Mixed (BF-BOF + electric),5040.0,0.0,0.0,0.0,1200.0,1200.0,3840.0,operating,operating
P100000120365,Wuzhou Yongda Iron and Steel Co Ltd,Wuzhou Yongda Steel Works Co Ltd,China,Asia Pacific,"23.5244650, 111.2402000",17.0,Wuzhou Yongda Steel Works Co Ltd [100.0%],N/A,Guangxi,Wuzhou,exact,EAF,https://www.gem.wiki/Wuzhou_Yongda_Iron_and_Steel_Co_Ltd,23.524465,111.2402,2009.0,461.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1851.0,1645.0,0.0,1029.0,0.0,0.0,1851.0,operating pre-retirement,operating pre-retirement; construction; cancelled
P100000120366,Wuzhou Yongda Special Steel Co Ltd,Wuzhou Yongda Special Steel Co Ltd,China,Asia Pacific,"23.5203070, 111.2299810",15.0,Wuzhou Yongda Steel Works Co Ltd [100.0%],N/A,Guangxi,Wuzhou,exact,EAF,https://www.gem.wiki/Wuzhou_Yongda_Special_Steel_Co_Ltd,23.520307,111.229981,2011.0,449.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating
P100000120263,Xiangfen County Xingyuan Steel Group Co Ltd,Xiangfen County Xingyuan Steel Group Co Ltd,China,Asia Pacific,"35.8803240, 111.3879560",20.2,Xiangfen County Xingyuan Steel Group Co Ltd [100.0%],N/A,Shanxi,Jingmao,exact,BF; BOF,https://www.gem.wiki/Xiangfen_County_Xingyuan_Steel_Group_Co_Ltd,35.880324,111.387956,2002.0,,,,,,BF-BOF (coal-based),0.0,0.0,0.0,2000.0,,,,retired,retired
P100000120272,Xiangfen County Xinjinshan Special Steel Co Ltd,Xiangfen County XinJinShan Special Steel Co Ltd,China,Asia Pacific,"35.9348310, 111.4970700",23.06,Fujian Huaya Group Co Ltd [64.1%]; natural person(s) [32.8%]; unknown [3.2%],N/A,Shanxi,Dengzhuang,exact,BF; BOF,https://www.gem.wiki/Xiangfen_County_Xinjinshan_Special_Steel_Co_Ltd,35.934831,111.49707,2003.0,150.0,,,,,BF-BOF (coal-based),0.0,0.0,2200.0,0.0,,,,mothballed,mothballed; cancelled
P100000120551,Xindia Steels Koppal plant,Xindia Steels Ltd,India,Asia Pacific,"15.2934210, 76.2349470",,China Minmetals Corp [14.3%]; Kelachandra Group [14.3%]; Manasara Group [14.3%]; Shanxi HONGDA Iron and Steel Group Co Ltd [14.3%]; The Joinus Venture Capital Co Ltd [14.3%]; Xinxing Cathay International Group Co Ltd [14.3%]; McWane Inc,N/A,Karnataka,Koppal,exact,BF; BOF; DRI,https://www.gem.wiki/Xindia_Steels_Koppal_plant,15.293421,76.234947,2029.0,,,,5200.0,,BF-BOF (coal-based),0.0,0.0,0.0,5000.0,,,,cancelled,cancelled
P100000120116,Xingtai Iron and Steel Co Ltd,Xingtai Iron and Steel Co Ltd,China,Asia Pacific,"37.0416010, 114.4523520",68.0,Hebei Jianen Trading Co Ltd [48.1%]; Xing Steel Fine Wire Holdings Co Ltd [26.0%]; Xingtai Jinglin Trading Co Ltd [25.9%],N/A,Hebei,Xingtai,exact,BF; BOF,https://www.gem.wiki/Xingtai_Iron_and_Steel_Co_Ltd,37.041601,114.452352,1958.0,3207.0,,,,,BF-BOF (coal-based),3060.0,0.0,0.0,0.0,890.0,3060.0,0.0,operating pre-retirement,operating pre-retirement; retired
P100000121135,Xingtai Iron and Steel Co Ltd Weixian,Xingtai Iron and Steel Co Ltd,China,Asia Pacific,"37.0320890, 115.3661120",,Hebei Jianen Trading Co Ltd [48.1%]; Xing Steel Fine Wire Holdings Co Ltd [26.0%]; Xingtai Jinglin Trading Co Ltd [25.9%],N/A,Hebei,Xingtai,approximate,EAF; Iron other/unspecified,https://www.gem.wiki/Xingtai_Iron_and_Steel_Co_Ltd_Weixian,37.032089,115.366112,,,,,,0.0,EAF / IF (electric),0.0,2250.0,0.0,0.0,,,,construction,construction
P100000120233,Xining Special Steel Co Ltd,Xining Special Steel Co Ltd,China,Asia Pacific,"36.6685600, 101.6714140",28.37,Xining Special Steel Co Ltd [100.0%],N/A,Qinghai,Xining,exact,BF; BOF; EAF,https://www.gem.wiki/Xining_Special_Steel_Co_Ltd,36.66856,101.671414,1997.0,3757.0,,800.0,,,Mixed (BF-BOF + electric),2040.0,0.0,0.0,0.0,2040.0,900.0,1140.0,operating,operating
P100000120155,Xinji Aosen Iron and Steel Group Co Ltd,Xinji AOSEN Steel Group Co Ltd,China,Asia Pacific,"37.7523510, 115.1847980",24.0,Xinji AOSEN Steel Group Co Ltd [100.0%],N/A,Hebei,Shijiazhuang,exact,BF; BOF,https://www.gem.wiki/Xinji_Aosen_Iron_and_Steel_Group_Co_Ltd,37.752351,115.184798,2002.0,6931.0,,,,,BF-BOF (coal-based),3600.0,0.0,0.0,0.0,3130.0,3600.0,0.0,operating,operating; retired
P100000120295,Xinjiang Daan Special Steel Co Ltd,Xinjiang Da'an Special Steel Co Ltd,China,Asia Pacific,"42.7004650, 93.5424660",14.86,Xinjiang Da'an Special Steel Co Ltd [100.0%],N/A,Xinjiang,unknown,exact,BF; BOF,https://www.gem.wiki/Xinjiang_Daan_Special_Steel_Co_Ltd,42.700465,93.542466,2011.0,894.0,,,,,BF-BOF (coal-based),1000.0,0.0,0.0,0.0,1040.0,1000.0,0.0,operating,operating
P100001023534,Xinjiang Ka Steel Group Co,Xinjiang Ka Steel Group Co,China,Asia Pacific,"39.1429970, 76.1615890",4.25,Xinjiang Ka Steel Group Co [100.0%],N/A,Xinjiang,Aermudong,approximate,BF; BOF,https://www.gem.wiki/Xinjiang_Ka_Steel_Group_Co,39.142997,76.161589,2021.0,,,,,,BF-BOF (coal-based),1000.0,0.0,0.0,0.0,1040.0,1000.0,0.0,operating,operating
P100000120290,Xinjiang Kingtec Steel Co Ltd,Xinjiang KingTec Steel Co Ltd,China,Asia Pacific,"42.6741920, 86.2801560",22.28,Shanghai Xuantong Technology Development Co Ltd [66.0%]; Shanghai Juhang Industrial Co Ltd [32.8%]; unknown [1.2%],N/A,Xinjiang,Bailuntai,exact,BF; BOF,https://www.gem.wiki/Xinjiang_Kingtec_Steel_Co_Ltd,42.674192,86.280156,2003.0,77.0,,,,,BF-BOF (coal-based),1334.0,0.0,0.0,667.0,1040.0,1334.0,0.0,operating,operating; retired
P100000120292,Xinjiang Kunyu Iron and Steel Co Ltd,Xinjiang Kunyu Lron & Steel Co Ltd,China,Asia Pacific,"44.4041890, 84.9667530",14.72,Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],N/A,Xinjiang,unknown,exact,BF; BOF,https://www.gem.wiki/Xinjiang_Kunyu_Iron_and_Steel_Co_Ltd,44.404189,84.966753,2010.0,1460.0,2100.0,,,,BF-BOF (coal-based),0.0,0.0,0.0,750.0,,,,retired,retired
P100000120410,Xinjiang Minxin Iron and Steel Group Minhang Special Steel Co Ltd,Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,China,Asia Pacific,"44.0808660, 88.4172090",14.79,Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],N/A,Xinjiang,unknown,exact,EAF,https://www.gem.wiki/Xinjiang_Minxin_Iron_and_Steel_Group_Minhang_Special_Steel_Co_Ltd,44.080866,88.417209,2011.0,45.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1110.0,0.0,0.0,0.0,0.0,0.0,1110.0,operating,operating
P100000120291,Xinjiang Tianshan Iron and Steel Bazhou Co Ltd,Xinxing Ductile Iron Pipes Xinjiang Co Ltd,China,Asia Pacific,"42.3333210, 86.3024810",15.46,China Baowu Steel Group Co Ltd [79.3%]; Xinjiang Investment Development (Group) Co Ltd [5.2%]; Industrial and Commercial Bank of China Ltd [5.0%]; Bank of China Ltd [3.8%]; Agricultural Bank of China Ltd [3.6%]; unknown [3.0%],Partial,Xinjiang,unknown,exact,BF; BOF; EAF,https://www.gem.wiki/Xinjiang_Tianshan_Iron_and_Steel_Bazhou_Co_Ltd,42.333321,86.302481,2010.0,1432.0,1438.0,,636.0,,BF-BOF (coal-based),2000.0,750.0,0.0,0.0,1200.0,2000.0,0.0,operating,operating; construction; retired
P100000120294,Xinjiang Xinan Special Steel Co Ltd,Xinjiang Xin'an Special Steel Co Ltd,China,Asia Pacific,"44.2902990, 86.5958260",14.3,Xinjiang Xin'an Special Steel Co Ltd [100.0%],N/A,Xinjiang,Dafeng,exact,EAF,https://www.gem.wiki/Xinjiang_Xinan_Special_Steel_Co_Ltd,44.290299,86.595826,2011.0,101.0,0.0,0.0,0.0,0.0,EAF / IF (electric),400.0,0.0,0.0,1150.0,0.0,0.0,400.0,operating,operating; retired
P100000120293,Xinjiang Yili Iron and Steel Co Ltd,Xinjiang Yili Iron and Steel Co Ltd,China,Asia Pacific,"43.5268080, 83.2943230",68.0,Xinjiang Yili Iron and Steel Co Ltd [100.0%],N/A,Xinjiang,Zeketai,exact,BF; BOF,https://www.gem.wiki/Xinjiang_Yili_Iron_and_Steel_Co_Ltd,43.526808,83.294323,1958.0,2375.0,,,,,BF-BOF (coal-based),1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,operating,operating
P100000120214,Xinyu Iron and Steel Group Co Ltd,Xinyu Iron & Steel Corp Ltd,China,Asia Pacific,"27.7868590, 114.9215950",68.0,Xinyu Iron & Steel Corp Ltd [100.0%],Partial,Jiangxi,unknown,exact,BF; BOF; EAF,https://www.gem.wiki/Xinyu_Iron_and_Steel_Group_Co_Ltd,27.786859,114.921595,1958.0,25578.0,,,,,Mixed (BF-BOF + electric),11001.0,0.0,0.0,1000.0,9000.0,10001.0,1000.0,operating,operating; operating pre-retirement; announced; retired
P100000120242,Xiwang Metal Science Technology Co Ltd,Xiwang METAL Science Technology Co Ltd,China,Asia Pacific,"36.9282080, 117.6946540",14.01,Xiwang Special Steel Co Ltd [99.6%]; unknown [0.4%],N/A,Shandong,Xiwang,exact,BF; BOF; EAF,https://www.gem.wiki/Xiwang_Metal_Science_Technology_Co_Ltd,36.928208,117.694654,2007.0,1582.0,,,,,Mixed (BF-BOF + electric),0.0,0.0,0.0,3600.0,,,,retired,retired
P100000121037,Xuan Thien Nam Dinh steel plant,Xuan Thien Group JSC,Vietnam,Asia Pacific,"20.4390250, 106.1621340",,Xuan Thien Group JSC [100.0%],N/A,Nam Dinh,Nam Dinh,approximate,DRI; EAF,https://www.gem.wiki/Xuan_Thien_Nam_Dinh_steel_plant,20.439025,106.162134,2030.0,21000.0,,,,,DRI-EAF,0.0,7500.0,0.0,0.0,,,,announced,announced
P100000121036,Xuan Thien Nghia Hung steel plant,Xuan Thien Group JSC,Vietnam,Asia Pacific,"20.0378050, 106.1276890",,Xuan Thien Group JSC [100.0%],N/A,Nam Dinh,Nghia Hung,approximate,DRI; EAF,https://www.gem.wiki/Xuan_Thien_Nghia_Hung_steel_plant,20.037805,106.127689,2027.0,,,,,,DRI-EAF,0.0,2000.0,0.0,0.0,,,,construction,construction
P100000120104,Xuanhua Iron and Steel Group Co Ltd,Xuanhua Iron and Steel Group Co Ltd,China,Asia Pacific,"40.5895910, 115.0908890",102.0,Xuanhua Iron and Steel Group Co Ltd [100.0%],N/A,Hebei,Zhangjiakou,exact,BF; BOF,https://www.gem.wiki/Xuanhua_Iron_and_Steel_Group_Co_Ltd,40.589591,115.090889,1919.0,13009.0,,,,,BF-BOF (coal-based),0.0,0.0,0.0,6000.0,,,,retired,retired
P100000120200,Xuzhou Baofeng Special Steel Co Ltd,Xuzhou Baofeng Special Steel Co Ltd,China,Asia Pacific,"34.3648720, 117.3226330",11.94,natural person(s) [89.6%]; Xuzhou Haijin Trading Co Ltd [10.0%]; unknown [0.5%],N/A,Jiangsu,Qingshanquan,exact,BF; BOF,https://www.gem.wiki/Xuzhou_Baofeng_Special_Steel_Co_Ltd,34.364872,117.322633,2008.0,,,,,,BF-BOF (coal-based),0.0,0.0,0.0,1700.0,,,,retired,retired
P100000120381,Xuzhou Jinhong Iron and Steel Group Co Ltd,Xuzhou Jinhong Iron and Steel Group Co Ltd,China,Asia Pacific,"34.5001220, 116.9088970",25.58,Xuzhou Jinhong Iron and Steel Group Co Ltd [100.0%],N/A,Jiangsu,Jingan,exact,EAF,https://www.gem.wiki/Xuzhou_Jinhong_Iron_and_Steel_Group_Co_Ltd,34.500122,116.908897,2000.0,594.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,operating,operating; retired
P100000120208,Xuzhou Taifa Special Steel Group Co Ltd,Xuzhou TaiFa Special Steel Technology Co Ltd,China,Asia Pacific,"34.4485140, 117.2718760",16.0,Xuzhou TaiFa Special Steel Technology Co Ltd [100.0%],N/A,Jiangsu,Liuquan,exact,BF; BOF,https://www.gem.wiki/Xuzhou_Taifa_Special_Steel_Group_Co_Ltd,34.448514,117.271876,2004.0,,,,,,BF-BOF (coal-based),0.0,0.0,0.0,1700.0,,,,retired,retired
P100000120673,Yamato Steel Himeji Plant,Yamato Steel Co Ltd,Japan,Asia Pacific,"34.7833190, 134.6046160",65.0,Yamato Kogyo Co Ltd [100.0%],N/A,Hyogo,Himeji,exact,EAF,https://www.gem.wiki/Yamato_Steel_Himeji_Plant,34.783319,134.604616,1961.0,336.0,0.0,0.0,0.0,0.0,EAF / IF (electric),700.0,0.0,0.0,0.0,0.0,0.0,700.0,operating,operating
P100000120310,Yancheng Lianxin Iron and Steel Co Ltd,Yancheng Lianxin Steel Co Ltd,China,Asia Pacific,"33.2113320, 120.7748920",68.0,Huachuang Jiangsu Investment Co Ltd [80.4%]; natural person(s) [19.6%],N/A,Jiangsu,unknown,exact,BF; BOF; EAF,https://www.gem.wiki/Yancheng_Lianxin_Iron_and_Steel_Co_Ltd,33.211332,120.774892,1958.0,3382.0,,,,,Mixed (BF-BOF + electric),3200.0,750.0,0.0,0.0,3210.0,2410.0,790.0,operating,operating; operating pre-retirement; announced
P100000120088,Yangchun New Steel Co Ltd,Yangchun New Iron & Steel Co Ltd,China,Asia Pacific,"22.0849040, 111.6421870",19.0,Hunan Valin Steel Co Ltd [51.0%]; Hunan Valin Iron & Steel Group Co Ltd [24.7%]; unknown [14.1%]; Hunan Development Investment Group Co Ltd [3.6%]; Hunan Caixin Financial Holding Group Co Ltd [3.5%]; Hunan Xingxiang Investment Holding Group Co Ltd [3.1%],Partial,Guangdong,Yangjiang,exact,BF; BOF,https://www.gem.wiki/Yangchun_New_Steel_Co_Ltd,22.084904,111.642187,2007.0,2792.0,,,,,BF-BOF (coal-based),2400.0,0.0,0.0,0.0,2200.0,2400.0,0.0,operating,operating
P100000121048,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,Yangzhou Hengrun Ocean Heavy Industry Co Ltd,China,Asia Pacific,"32.2496020, 119.6204380",13.36,Yangzhou Hengrun Ocean Heavy Industry Co Ltd [100.0%],N/A,Jiangsu,Lidian,exact,BF; BOF,https://www.gem.wiki/Yangzhou_Hengrun_Ocean_Heavy_Industry_Co_Ltd,32.249602,119.620438,2012.0,324.0,,,,,BF-BOF (coal-based),3300.0,0.0,0.0,0.0,3500.0,3300.0,0.0,operating,operating
P100000120203,Yangzhou Qinyou Special Metal Materials Co Ltd,Yangzhou Qinyou Special Metal Materials Co Ltd,China,Asia Pacific,"32.8387030, 119.4252360",24.7,Yangzhou Qinyou Special Metal Materials Co Ltd [100.0%],N/A,Jiangsu,Gaoyou Economic Development Zone,exact,BF; BOF,https://www.gem.wiki/Yangzhou_Qinyou_Special_Metal_Materials_Co_Ltd,32.838703,119.425236,2001.0,2271.0,,,,,BF-BOF (coal-based),2400.0,0.0,0.0,0.0,2400.0,2400.0,0.0,operating,operating
P100000120253,Yantai Walsin Stainless Steel Co Ltd,Yantai Walsin Stainless Steel Co Ltd,China,Asia Pacific,"37.5486270, 121.2774880",18.92,Huaxin Special Steel Holdings Co Ltd [75.0%]; Walsin Lihwa Holdings Ltd [4.6%]; Concord Industries Ltd,N/A,Shandong,Development Zone,exact,EAF,https://www.gem.wiki/Yantai_Walsin_Stainless_Steel_Co_Ltd,37.548627,121.277488,2007.0,419.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,operating,operating
P100000121032,Yazdani Steel and Power Kalinganagar steel plant,Yazdani Steel and Power Ltd,India,Asia Pacific,"20.9282850, 86.0366040",23.0,Serajuddin & Co,N/A,Odisha,Kalinganagar,exact,DRI; IF; Steel other/unspecified,https://www.gem.wiki/Yazdani_Steel_and_Power_Kalinganagar_steel_plant,20.928285,86.036604,2003.0,519.0,,,,,DRI-EAF,110.0,1080.0,0.0,0.0,72.0,0.0,0.0,operating,operating; announced
P100000120887,Yazici Iron and Steel Iskenderun plant,Yazici Demir Celik Sanayi ve Turizm Ticaret AŞ,Türkiye,Europe,"36.6859320, 36.2062750",32.0,Diler Holding AŞ,N/A,Hatay,İskenderun,exact,EAF,https://www.gem.wiki/Yazici_Iron_and_Steel_Iskenderun_plant,36.685932,36.206275,1994.0,435.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1050.0,0.0,0.0,0.0,0.0,0.0,1050.0,operating,operating
P100000120912,Yenakiieve Metallurgical Plant,Yenakiieve Metallurgical Plant Branch PJSC,Ukraine,Europe,"48.2205020, 38.2286260",131.0,Yenakiieve Metallurgical Plant Branch PJSC [100.0%],Full,Donetsk,Yenakiieve,exact,BF; BOF,https://www.gem.wiki/Yenakiieve_Metallurgical_Plant,48.220502,38.228626,1895.0,4500.0,2000.0,0.0,0.0,0.0,BF-BOF (coal-based),2200.0,0.0,1100.0,0.0,2364.0,2200.0,0.0,operating,operating; mothballed
P100000120888,Yesilyurt Iron and Steel Tekkekoy plant,Yesilyurt Demir Celik Endustri Ve Liman Isletmeleri AŞ,Türkiye,Europe,"41.2411990, 36.4420550",29.0,Yesilyurt Demir Celik Endustri Ve Liman Isletmeleri AŞ [100.0%],N/A,Samsun,Tekkeköy,exact,EAF,https://www.gem.wiki/Yesilyurt_Iron_and_Steel_Tekkekoy_plant,41.241199,36.442055,1997.0,680.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1300.0,0.0,0.0,0.0,0.0,0.0,1300.0,operating,operating
P100000121075,Yichang Fulong Iron and Steel Co Ltd,Yichang Fulong Iron & Steel Co Ltd,China,Asia Pacific,"30.5863320, 111.3988460",,Hubei Rongfu Real Estate Group Co Ltd [50.0%]; natural person(s) [50.0%],N/A,Hubei,Yichang,exact,EAF,https://www.gem.wiki/Yichang_Fulong_Iron_and_Steel_Co_Ltd,30.586332,111.398846,,91.0,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,0.0,0.0,600.0,,,,retired,retired
P100000120900,Yieh United Steel Kaohsiung plant,Yieh United Steel Corp,Taiwan,Asia Pacific,"22.8308570, 120.3006040",37.22,Yieh United Steel Corp [100.0%],N/A,Kaohsiung,Gangshan,exact,EAF,https://www.gem.wiki/Yieh_United_Steel_Kaohsiung_plant,22.830857,120.300604,1988.0,3352.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,operating,operating
P100000121241,Yildiz Iron and Steel Kocaeli plant,Yildizlar Yatirim Holding AŞ,Türkiye,Europe,"40.8703330, 29.5576700",0.0,Yildizlar Yatirim Holding AŞ [100.0%],N/A,Kocaeli,Izmit,approximate,EAF,https://www.gem.wiki/Yildiz_Iron_and_Steel_Kocaeli_plant,40.870333,29.55767,2026.0,3100.0,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,4000.0,0.0,0.0,,,,announced,announced
P100000120230,Yingkou Iron and Steel Co Ltd,Yingkou Iron & Steel Co Ltd,China,Asia Pacific,"40.6646510, 122.4150570",15.23,Liaoning Jiachen Holding Group Co Ltd [84.6%]; The China Orient Asset Management Co Ltd [14.3%]; unknown [1.2%],N/A,Liaoning,Yingkou,exact,BF; BOF,https://www.gem.wiki/Yingkou_Iron_and_Steel_Co_Ltd,40.664651,122.415057,2010.0,3189.0,,,,,BF-BOF (coal-based),2800.0,0.0,0.0,0.0,2400.0,2800.0,0.0,operating,operating
P100000120703,YK Steel Busan plant,YK Steel Corp,South Korea,Asia Pacific,"35.0838190, 128.9890340",61.0,Daehan Steel Co Ltd [70.0%]; Yamato Kogyo Co Ltd [30.0%],N/A,South Gyeongsang,Busan,exact,EAF,https://www.gem.wiki/YK_Steel_Busan_plant,35.083819,128.989034,1966.0,336.0,0.0,0.0,0.0,0.0,EAF / IF (electric),930.0,0.0,0.0,0.0,0.0,0.0,930.0,operating,operating
P100000121033,YK Steel Dangjin plant,YK Steel Corp,South Korea,Asia Pacific,"36.9181060, 126.6436060",,Daehan Steel Co Ltd [70.0%]; Yamato Kogyo Co Ltd [30.0%],N/A,South Chungcheong,Dangjin,approximate,EAF,https://www.gem.wiki/YK_Steel_Dangjin_plant,36.918106,126.643606,2027.0,,0.0,0.0,0.0,0.0,EAF / IF (electric),0.0,1000.0,0.0,0.0,,,,announced,announced
P100000120301,Yunnan Desheng Iron and Steel Co Ltd,Yunnan Desheng Steel Co Ltd,China,Asia Pacific,"25.1425160, 102.0777270",25.47,Haojun Development Group Co Ltd [49.0%]; natural person(s) [29.5%]; Yunnan Desheng Logistics Co Ltd [21.5%],N/A,Yunnan,Jinshan,exact,BF; BOF; EAF,https://www.gem.wiki/Yunnan_Desheng_Iron_and_Steel_Co_Ltd,25.142516,102.077727,2000.0,2552.0,,,,,BF-BOF (coal-based),1350.0,0.0,0.0,3420.0,2470.0,1350.0,0.0,operating,operating; operating pre-retirement; announced; retired; cancelled
P100000120353,Yunnan Jingye Steel Co Ltd,Yunnan Jingye Steel Co,China,Asia Pacific,"25.0238520, 102.3120860",2.5,Jingye Group Co Ltd [100.0%],N/A,Yunnan,Kunming,exact,BF; BOF,https://www.gem.wiki/Yunnan_Jingye_Steel_Co_Ltd,25.023852,102.312086,2020.0,2.0,,,,,BF-BOF (coal-based),0.0,0.0,0.0,1700.0,,,,retired,retired
P100001063458,Yunnan Muguang Industry and Trade Co Ltd,Yunnan Muguang Industry and Trade Co Ltd,China,Asia Pacific,"24.077079, 102.771634",12.3,Yunnan Muguang Industry and Trade Co Ltd [100.0%],N/A,Yunnan,Hardware Industrial Zone,exact,BF; BOF,https://www.gem.wiki/Yunnan_Muguang_Industry_and_Trade_Co_Ltd,24.077079,102.771634,2013.0,1500.0,,,,,BF-BOF (coal-based),850.0,0.0,0.0,0.0,730.0,850.0,0.0,operating,operating
P100001063508,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd,China,Asia Pacific,"25.304544, 103.889418",56.0,Yunnan Qujing Iron & Steel Group Yue Steel Iron & Steel Co Ltd [100.0%],N/A,Yunnan,Yuezhou,exact,BF; BOF,https://www.gem.wiki/Yunnan_Qujing_Iron_&_Steel_Group_Yue_Steel_Iron_&_Steel_Co_Ltd,25.304544,103.889418,1969.0,,,,,,BF-BOF (coal-based),0.0,0.0,0.0,1200.0,,,,retired,retired
P100000120302,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,Yunnan Qujing Iron and Steel Group Chenggang Iron and Steel Co Ltd,China,Asia Pacific,"25.4554300, 103.5472420",12.5,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],N/A,Yunnan,unknown,exact,BF; BOF,https://www.gem.wiki/Yunnan_Qujing_Iron_and_Steel_Group_Chenggang_Iron_and_Steel_Co_Ltd,25.45543,103.547242,2013.0,88.0,,,,,BF-BOF (coal-based),2600.0,0.0,0.0,0.0,2260.0,2600.0,0.0,operating,operating; retired
P100000120303,Yunnan Qujing Iron and Steel Group Fenghuang Steel Co Ltd,Yunnan Qujing Iron and Steel Group Co Ltd,China,Asia Pacific,"26.2753420, 104.1683110",12.55,Yunan Qujing Shuangyou Steel Co Ltd [25.0%]; Yunnan Qujing Chenggang Iron and Steel (Group) Co Ltd [25.0%]; Fujian XINPENG Investment Co Ltd [16.6%]; Xuanwei Laibin Fenghuang Steel Co Ltd [16.0%]; Qujing Julida Steel Co Ltd [8.0%]; Qujing Wuyue New Energy Technology Co Ltd [5.5%]; Yunnan Tongyanbao Trading Co Ltd [1.7%]; unknown [1.0%]; Yunnan Qujing Yaochang Trade Co Ltd [0.9%]; Qujing Botong Trading Co Ltd [0.4%],N/A,Yunnan,unknown,exact,EAF,https://www.gem.wiki/Yunnan_Qujing_Iron_and_Steel_Group_Fenghuang_Steel_Co_Ltd,26.275342,104.168311,2013.0,565.0,0.0,0.0,0.0,0.0,EAF / IF (electric),1400.0,0.0,0.0,0.0,0.0,0.0,1400.0,operating,operating
